Position (mm);10 x 10 MLC parked X d10cm (LR);10 x 10 MLC parked X d10cm (GT);10 x 10 MLC parked Y d10cm (LR);10 x 10 MLC parked Y d10cm (GT);10 x 10 MLC defined X d10cm (LR);10 x 10 MLC defined X d10cm (GT);10 x 10 MLC defined Y d10cm (LR);10 x 10 MLC defined Y d10cm (GT);10 x 10 MLC defined X d15cm (LR);10 x 10 MLC defined X d15cm (GT);10 x 10 MLC defined Y d15cm (LR);10 x 10 MLC defined Y d15cm (GT);10 x 10 MLC defined X d20cm (LR);10 x 10 MLC defined X d20cm (GT);10 x 10 MLC defined Y d20cm (LR);10 x 10 MLC defined Y d20cm (GT);10 x 10 MLC defined X d25cm (LR);10 x 10 MLC defined X d25cm (GT);10 x 10 MLC defined Y d25cm (LR);10 x 10 MLC defined Y d25cm (GT);5 x 5 MLC parked X d10cm (LR);5 x 5 MLC parked X d10cm (GT);5 x 5 MLC parked Y d10cm (LR);5 x 5 MLC parked Y d10cm (GT);5 x 5 MLC defined X d10cm (LR);5 x 5 MLC defined X d10cm (GT);5 x 5 MLC defined Y d10cm (LR);5 x 5 MLC defined Y d10cm (GT);15 x 15 MLC parked X d10cm (LR);15 x 15 MLC parked X d10cm (GT);15 x 15 MLC parked Y d10cm (LR);15 x 15 MLC parked Y d10cm (GT);15 x 15 MLC defined X d10cm (LR);15 x 15 MLC defined X d10cm (GT);15 x 15 MLC defined Y d10cm (LR);15 x 15 MLC defined Y d10cm (GT)
119;0.019096513;0.018547963;0.022864819;0.022367873;0.01622775;0.0157346;0.015629599;0.01484065;0.025152766;0.024030245;0.024809846;0.023384368;0.035417233;0.033549773;0.034893847;0.032985466;0.046140063;0.04385768;0.045632335;0.043236681;0.006850132;0.006786046;0.007918711;0.007851321;0.004068023;0.004014202;0.003928259;0.003764357;0.04596829;0.043394077;0.052971745;0.051580475;0.041245443;0.039389818;0.04062238;0.038517985
121;0.018491293;0.017898998;0.021986911;0.02151523;0.015641061;0.015132482;0.014928161;0.014232218;0.024210778;0.023159997;0.023788106;0.022473233;0.033946253;0.032432561;0.033686401;0.031761258;0.044369077;0.042243831;0.04426019;0.041734642;0.00674421;0.006634695;0.007727217;0.007594639;0.003944019;0.003814745;0.003786756;0.003616196;0.043843455;0.041540692;0.050820942;0.049419629;0.039369402;0.03758434;0.038791896;0.036866261
123;0.017760231;0.01723181;0.021140883;0.020724291;0.015053656;0.014572753;0.014367011;0.013741266;0.023272436;0.022271917;0.02286707;0.021683084;0.032771245;0.03123132;0.032314284;0.030588992;0.042865082;0.04094561;0.042297254;0.040231328;0.006540152;0.006491079;0.007516215;0.007427226;0.003819565;0.003726765;0.003635779;0.00351576;0.042069983;0.039746842;0.048748515;0.047424604;0.037479052;0.035877537;0.037054996;0.035297257
125;0.0172055;0.01663673;0.020347464;0.01999219;0.014526064;0.014014066;0.013781439;0.013112578;0.022503146;0.021459448;0.021941068;0.02076838;0.031415361;0.030088327;0.031140193;0.029527758;0.041266456;0.039407001;0.04108096;0.038908998;0.006460839;0.006386139;0.007338402;0.007265247;0.00369822;0.003579783;0.003510714;0.003391724;0.040154902;0.038165252;0.04662799;0.045564307;0.035839665;0.03433608;0.035394333;0.033859003
127;0.016527784;0.016204868;0.019628538;0.01936579;0.014008484;0.013608127;0.013233099;0.01271312;0.021636281;0.020771453;0.021094287;0.019915061;0.030403364;0.029158749;0.029865914;0.028373124;0.039948783;0.03816808;0.039499912;0.03755608;0.00633437;0.006237624;0.007186637;0.007044273;0.003590192;0.003429407;0.003417199;0.00329024;0.038456453;0.036477532;0.044791969;0.043779148;0.034389793;0.03300264;0.034053698;0.032623546
129;0.016114296;0.015721203;0.019038945;0.018712054;0.013433218;0.013110428;0.012705172;0.012283593;0.020834832;0.02001284;0.020261047;0.019154176;0.029336083;0.027977083;0.028848957;0.027302835;0.038645633;0.03679143;0.03800228;0.036178307;0.006228447;0.006098649;0.007042314;0.006952933;0.003429941;0.003341949;0.003359776;0.003196622;0.036720805;0.035123732;0.042919612;0.041991398;0.032955115;0.031677201;0.03263457;0.031364073
131;0.015617772;0.015208382;0.018424702;0.018067691;0.013043962;0.012675643;0.012347131;0.011743079;0.020143477;0.019353378;0.019446499;0.018572091;0.028266994;0.02698687;0.027744591;0.026308792;0.037194918;0.03553338;0.036734571;0.034985343;0.006133465;0.006014851;0.006949292;0.006828214;0.003320657;0.00323491;0.003200509;0.003067341;0.035248716;0.033658625;0.041306241;0.040353923;0.031637734;0.030365096;0.031477682;0.030067243
133;0.015169371;0.014827021;0.017754879;0.017518875;0.012500484;0.01211127;0.01185741;0.011313095;0.019373594;0.018637207;0.018710852;0.01790257;0.02728122;0.026173788;0.026807348;0.025384322;0.035886276;0.034391379;0.035595129;0.033937038;0.005982483;0.005917646;0.006714754;0.006636996;0.003194347;0.00311273;0.003124225;0.002963497;0.033725854;0.03245496;0.03968233;0.038905586;0.030331772;0.029391685;0.030307772;0.029090618
135;0.014709223;0.014412599;0.017198644;0.016852903;0.012158402;0.011705567;0.011423338;0.010958725;0.018666585;0.017978458;0.018003571;0.017168808;0.026280516;0.025322034;0.025724699;0.024545628;0.034793614;0.033342473;0.034268866;0.032700102;0.005853084;0.005775062;0.006615444;0.006556783;0.003150087;0.002994465;0.002997885;0.002904495;0.032568899;0.031147753;0.038196817;0.037397658;0.029116149;0.028175587;0.029073496;0.027975237
137;0.014246743;0.014024209;0.016568575;0.016331424;0.011689424;0.011336848;0.010945287;0.010521069;0.018020343;0.017379628;0.017347517;0.01655853;0.025456841;0.024431607;0.024969516;0.023753157;0.033654458;0.032294842;0.032966614;0.031596992;0.005752546;0.005654651;0.006480171;0.006373845;0.003026814;0.002955566;0.002939642;0.002810877;0.031326618;0.03006316;0.036716104;0.035975231;0.028122398;0.02716484;0.027991313;0.027049312
139;0.013928741;0.013593909;0.01613754;0.015923978;0.01126181;0.011073466;0.010583191;0.010241267;0.017459353;0.01681896;0.016761938;0.016030335;0.024519795;0.023666269;0.023904723;0.022808196;0.03243464;0.031263151;0.031827606;0.030659572;0.005631885;0.005558736;0.006350331;0.006301912;0.002948186;0.002858448;0.002847351;0.002704935;0.0300643;0.029009629;0.035283748;0.034734169;0.027131851;0.026175694;0.027024578;0.026065482
141;0.013469451;0.013271899;0.015607444;0.01541057;0.010935575;0.01062294;0.010205305;0.009927414;0.016888183;0.016337114;0.016172097;0.015428979;0.023881043;0.022911435;0.02316257;0.021991422;0.031475996;0.030155582;0.030940311;0.02957558;0.00560695;0.005508715;0.006219978;0.006171501;0.002854023;0.002771512;0.002748909;0.002632821;0.029033234;0.027945744;0.034146736;0.033456835;0.026085992;0.025340161;0.026108394;0.025121411
143;0.01316244;0.01290069;0.015078651;0.014908618;0.010634893;0.010309421;0.0098898;0.00958551;0.016287243;0.015763963;0.015588573;0.014888294;0.02291249;0.022066842;0.022408986;0.021318561;0.030346384;0.029155136;0.030043551;0.028616492;0.005487928;0.00537928;0.006094313;0.006053251;0.002746785;0.002706245;0.002684563;0.002533251;0.028046048;0.02700352;0.032904233;0.032231319;0.025226499;0.02441182;0.025266936;0.024351318
145;0.012753229;0.012645841;0.014700784;0.014550117;0.010247268;0.00993905;0.009553616;0.009163363;0.015693125;0.015279621;0.015079377;0.014452891;0.021997062;0.021413225;0.021478326;0.02050417;0.029488736;0.028259899;0.028921014;0.02772623;0.005377392;0.005311469;0.006068329;0.005936813;0.002626865;0.002608735;0.002563953;0.00247632;0.026953017;0.026022468;0.031714501;0.031122396;0.024189407;0.023644025;0.024438179;0.023561746
147;0.012468901;0.012337629;0.014262712;0.014121583;0.009907307;0.009716854;0.009221088;0.008897688;0.015218124;0.014577359;0.014500048;0.01392434;0.021602858;0.020735259;0.02077218;0.019831785;0.028502893;0.02759421;0.028031463;0.026708514;0.005312135;0.005171205;0.005947123;0.00580666;0.002613715;0.002513497;0.002519916;0.002452142;0.026052525;0.025198281;0.030649632;0.030044564;0.023460631;0.022783156;0.023540669;0.022713203
149;0.012139804;0.012026031;0.01385468;0.013677688;0.009605199;0.009336853;0.008949662;0.008619444;0.014733998;0.014238177;0.014093909;0.013469308;0.020743814;0.020138458;0.020074137;0.019324279;0.027715597;0.026614168;0.027002313;0.025757711;0.005187624;0.005095916;0.005905278;0.005772505;0.0024722;0.002451963;0.002486828;0.002357135;0.025258234;0.024391955;0.029584717;0.029111825;0.022800846;0.022027629;0.022618237;0.022013289
151;0.011843002;0.011656384;0.013475227;0.013372559;0.009323409;0.009099396;0.008668979;0.008352969;0.014230816;0.01380555;0.013565617;0.013093505;0.020060017;0.019541657;0.019434141;0.018821539;0.026894322;0.025857298;0.026192421;0.025093041;0.005121707;0.005053373;0.005796892;0.005644423;0.002476416;0.002413717;0.002401177;0.002264436;0.024421673;0.023738352;0.028629298;0.028147995;0.021922108;0.021337707;0.022099425;0.021272281
153;0.011533386;0.011426005;0.013136577;0.012988545;0.009021037;0.008855869;0.008341453;0.008075164;0.013869089;0.013381126;0.013012347;0.01260207;0.01944852;0.018842206;0.018802588;0.018045747;0.025883951;0.025028375;0.025220668;0.024439205;0.005029493;0.00493915;0.005637172;0.005590861;0.002347425;0.002315789;0.00231204;0.002233781;0.023676718;0.022911576;0.027533934;0.027264483;0.02126589;0.020690722;0.021314381;0.020505123
155;0.011356381;0.011182351;0.012826863;0.012662848;0.008771514;0.008658911;0.008090729;0.00786593;0.013428805;0.012912476;0.012671598;0.012289436;0.018926307;0.018243495;0.018225801;0.01756588;0.025029043;0.024365236;0.024554603;0.023717181;0.004954638;0.004857673;0.005570125;0.00554532;0.002304051;0.002268536;0.002250259;0.002149971;0.022907941;0.022227946;0.026689194;0.026352472;0.020554479;0.01995493;0.020561145;0.019809478
157;0.010998869;0.010891058;0.012459105;0.012270502;0.008524971;0.008294985;0.007850482;0.007598383;0.01298852;0.012465226;0.01230137;0.011864026;0.018327082;0.017721175;0.017606972;0.01689969;0.024305047;0.023564369;0.023776619;0.022804614;0.004879718;0.004804816;0.005518894;0.005407147;0.002279845;0.00221687;0.002210795;0.00210686;0.022243336;0.021661835;0.025834017;0.025513266;0.019956329;0.019287143;0.019943861;0.019051927
159;0.010782636;0.010675778;0.012114857;0.01205988;0.008196056;0.008073477;0.007586761;0.007424921;0.012560606;0.012069691;0.011869237;0.011521056;0.017672995;0.017127715;0.017010072;0.016370264;0.023626919;0.022984123;0.023109343;0.022187102;0.004796599;0.004692915;0.005401739;0.005321758;0.002199322;0.002143092;0.002135608;0.002104238;0.021550765;0.020948178;0.025149823;0.024685201;0.019289472;0.018591887;0.019134987;0.018414185
